"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Madagascar","MDG","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5188407897949","23.042459487915","","","29.8123302459717","30.925220489502","30.4091091156006","","",
"Maldives","MDV","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.9439506530762","38.6404495239258","","49.6972808837891","","","","","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","21.7938995361328","21.7354106903076","23.8410491943359","25.5132617950439","26.4908065795898","28.4205360412598","30.3559303283691","32.3977661132813","34.3239860534668","35.5389022827148","36.4919586181641","37.1279907226563","38.4458656311035","39.4199180603027","40.4512367248535","41.6275596618652","43.4791107177734","44.7731056213379","45.499927520752","46.6460342407227","49.2019996643066","49.7419471740723","49.8314437866211","51.5305976867676","54.1565551757813","54.8424949645996","55.3838577270508","56.9247016906738","58.6308059692383","60.3242988586426","61.6044311523438","62.6886825561523","63.5657234191895","64.7833404541016","65.9671630859375","65.9179000854492","66.2199630737305","65.3835754394531","66.6092834472656","68.2451629638672","69.0090408325195","71.9853057861328","73.1951293945313","71.7061462402344","","",
"Mexico","MEX","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","44.97778","45.52862","44.9053","43.38783","44.24725","43.85411","","","45.93443","47.85435","49.98594","","","53.7407302856445","54.7411003112793","","58.6619682312012","61.1165809631348","62.6126899719238","63.8418006896973","64.8751068115234","66.2398986816406","67.0985870361328","67.2024765014648","67.3419036865234","67.3392333984375","67.8769226074219","","","",
"Marshall Islands","MHL","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6522598266602","","","","","63.0072784423828","","","","","","","","",
"Middle income","MIC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3097457885742","48.5924491882324","49.4767684936523","50.1920509338379","51.0160789489746","52.5064544677734","53.7396240234375","54.77001953125","56.1419448852539","58.1232757568359","59.7821388244629","60.676830291748","62.7303428649902","64.715087890625","66.0682754516602","66.7626724243164","","",
"Macedonia, FYR","MKD","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5861434936523","","","","","","","","","","",
"Mali","MLI","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","3.88901","3.90729","4.30364","4.22308","","","","","","","","","","","","","","","","","5.92871","","","","","","","","","","","","","","","","","29.8595790863037","31.0852603912354","33.1312789916992","34.4886894226074","","35.597728729248","","",
"Malta","MLT","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","45.35294","52.74299","54.41451","56.30484","63.8198","67.93273","66.55354","65.92696","65.24469","69.95482","68.60386","74.336","77.37742","79.74575","79.96115","77.99323","76.61179","76.09618","77.12115","77.84946","76.74523","77.75285","76.20387","74.93937","74.71438","72.86913","73.20776","72.42096","71.9357223510742","73.3415908813477","72.1745071411133","73.5950469970703","78.0753021240234","80.3682022094727","81.778938293457","81.2495422363281","","77.5919570922852","","79.6348571777344","","81.5786590576172","","","",
"Myanmar","MMR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7060298919678","32.0768890380859","35.0248413085938","34.8571090698242","35.5285987854004","39.9406814575195","40.6567993164063","43.0777015686035","43.6807518005371","46.0084609985352","46.0643882751465","46.9880905151367","","","","","",
"Middle East & North Africa (developing only)","MNA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","20.8101253509521","20.7805862426758","23.0533199310303","24.8745098114014","25.9271202087402","27.9986896514893","30.0582885742188","32.1999893188477","34.2385406494141","35.5137939453125","36.3971099853516","36.948429107666","38.2282333374023","39.1191825866699","40.1123542785645","41.2567329406738","43.1923675537109","44.5469627380371","45.2289237976074","46.3469123840332","49.028133392334","49.5635833740234","49.6421737670898","51.2941398620605","53.9629516601563","54.5195083618164","54.9608001708984","56.5080299377441","58.2003479003906","59.852668762207","61.0747451782227","62.1195831298828","62.95263671875","64.1724472045898","65.3443908691406","65.1697006225586","65.4080352783203","64.3361587524414","65.3556213378906","66.8267822265625","67.3882675170898","70.4224853515625","71.4880142211914","69.4564514160156","","",
"Montenegro","MNE","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","78.88423","","","","","","","","","","","","","","","59.40739","60.71311","57.52228","58.8983","58.1643714904785","62.0263900756836","67.9036102294922","71.6408615112305","76.5755233764648","80.7074737548828","82.7406616210938","81.8807373046875","","","","","","","","","",
"Northern Mariana Islands","MNP","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13488","6.17677","6.03113","6.33399","","","","2.70125007629395","3.20244002342224","3.42659997940063","4.25119018554688","","4.03911018371582","6.92027997970581","8.79771995544434","10.4259901046753","12.088020324707","14.5094003677368","16.0262393951416","17.2531394958496","17.7324600219727","18.3455104827881","","",
"Mauritania","MRT","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7060203552246","13.7458295822144","","13.1133003234863","14.2256603240967","14.430230140686","","","","","","21.9808597564697","21.6217193603516","","",
"Mauritius","MUS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","42.1666","41.36544","","","","","","","","","","","","","","","","64.39623","66.4104995727539","68.2406692504883","70.4018402099609","73.5750579833984","","80.4273223876953","","","","","","","","","","","",
"Malawi","MWI","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.21337","30.329080581665","31.4187393188477","28.3207397460938","27.1640605926514","","24.2483005523682","23.2001800537109","24.2874908447266","24.3034191131592","26.2518501281738","26.6493606567383","27.9851703643799","28.9779491424561","29.5280990600586","31.1751594543457","","",
"Malaysia","MYS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","32.73085","34.59023","36.08329","","","","","","","","","","","","","","","","","","","","","","","","","","66.49066","66.060661315918","65.9953384399414","65.6262664794922","65.7924499511719","70.9056091308594","71.7183837890625","68.3750610351563","67.7340774536133","65.8986282348633","65.7567901611328","65.1542129516602","66.4110870361328","66.3243865966797","68.8265991210938","","","",
"North America","NAC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2180786132813","88.2430114746094","86.7857513427734","85.3293380737305","83.8666152954102","83.6608505249023","85.4170608520508","87.221061706543","88.1541366577148","88.0526428222656","87.1866302490234","87.356086730957","87.523681640625","86.7722549438477","85.5165710449219","86.353874206543","85.0936889648438","88.2685165405273","89.099235534668","88.8707046508789","88.5857925415039","88.7823791503906","88.9567337036133","88.3214721679688","86.9654312133789","87.6195907592773","87.6925506591797","87.9462280273438","","",
"Namibia","NAM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8756","","","35.98688","38.9851417541504","42.749870300293","44.5615501403809","50.1902008056641","47.2065200805664","48.3496513366699","49.9556007385254","50.2133712768555","51.3057098388672","","","","","","","","",
"New Caledonia","NCL","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","1.46627","","1.76544","2.21162","2.65277","3.2072","","3.64604","","","","","","","","","5.61524","6.07291","","","","","","5.74889","","5.73182010650635","","5.6284499168396","5.84421014785767","6.48749017715454","7.90767002105713","8.94237041473389","","9.31587028503418","10.0024099349976","10.1713600158691","11.5249700546265","12.1993703842163","","","","",
"Nigeria","NGA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","11.71061","","","","","","","","","20.10869","","","19.05679","17.65344","16.65741","17.995","20.06992","","20.89239","","","","","","","","","","","34.5017395019531","36.3940505981445","38.5866394042969","","40.8499412536621","42.4001617431641","43.251838684082","","","","45.4380798339844","","","","","",
"Netherlands","NLD","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","68.91112","71.80878","73.83023","76.04987","77.36754","80.75319","81.9288","82.24937","82.01677","81.58453","81.52663","82.281","83.37744","84.82715","84.52579","87.22951","86.50736","84.24816","82.59152","81.85999","82.2943","83.56343","85.50743","","91.18064","91.1104","89.66573","","91.4662170410156","","","90.3336181640625","89.0483474731445","89.5177383422852","87.4455718994141","88.7949905395508","88.593017578125","88.0763778686523","87.477912902832","87.8039703369141","89.1872863769531","90.2180862426758","92.1605072021484","","",
"High income: nonOECD","NOC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","75.8394165039063","76.7815933227539","77.1810302734375","77.2347183227539","77.2097244262695","76.5383148193359","76.1733703613281","75.4210739135742","74.2619781494141","73.3305511474609","72.9890365600586","74.0940399169922","75.1163101196289","74.9981689453125","76.4906387329102","77.1100158691406","77.6674423217773","78.0470581054688","78.1551284790039","78.1307830810547","76.2692260742188","75.3273391723633","75.4437637329102","75.7281646728516","76.6837005615234","78.6415481567383","80.5628509521484","82.5243148803711","85.2670440673828","85.4983978271484","","",
"Norway","NOR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","80.80105","82.09294","","83.50872","84.05924","","85.31371","85.9269","86.0291","85.19352","84.6041","85.06368","87.35096","87.72846","88.91467","90.74299","","","","96.61031","96.18656","95.2904434204102","94.7769165039063","94.3977432250977","94.2154312133789","95.186897277832","96.2289886474609","96.8754501342773","97.2465515136719","97.4641036987305","96.7106170654297","95.9139785766602","95.7019195556641","95.5415420532227","94.8927536010742","95.1371688842773","","",
"Nepal","NPL","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.611198425293","50.010871887207","","52.2379188537598","56.4722595214844","59.0702514648438","59.8068008422852","60.233081817627","",
"New Zealand","NZL","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","80.16214","","80.2248","79.53413","80.22176","81.05597","83.42757","83.17649","82.2479","82.26291","82.51077","83.57083","84.05863","84.58408","86.51266","87.52567","","92.23113","89.82473","92.97096","91.50113","90.59215","","","","91.4268188476563","","","","","","","94.6505126953125","94.7460784912109","96.7280731201172","96.959098815918","97.3543090820313","","",
"High income: OECD","OEC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","76.3531951904297","76.7682113647461","75.7019653320313","79.0808792114258","79.3935241699219","80.6137619018555","81.134521484375","81.9849700927734","82.2630767822266","83.3043518066406","83.7509536743164","83.4139022827148","83.2239761352539","83.0694122314453","84.2144088745117","85.3842849731445","87.4726104736328","89.4244079589844","89.6006851196289","89.5524597167969","89.4128036499023","88.5602493286133","88.4856796264648","88.4343948364258","88.9251861572266","88.9212112426758","90.2097091674805","90.560920715332","91.0433807373047","90.7428436279297","90.4873352050781","90.7866744995117","90.7466125488281","90.6233978271484","90.5806579589844","90.5100708007813","91.152702331543","","",
"OECD members","OED","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","70.2384872436523","70.6768569946289","69.8526382446289","72.8889007568359","73.1950912475586","74.4303436279297","74.8818206787109","75.6105575561523","75.7373428344727","76.5645751953125","76.8693695068359","76.4307632446289","76.0227279663086","75.8941345214844","76.7541046142578","77.7071151733398","79.6303100585938","81.4412307739258","81.9715423583984","82.1456985473633","82.1526107788086","81.8205261230469","81.948356628418","82.4812698364258","83.6423645019531","83.8727188110352","85.204216003418","85.7958679199219","86.4823684692383","86.5312042236328","86.5993957519531","86.8721466064453","86.4521713256836","86.7163696289063","86.9379425048828","86.693244934082","87.9158706665039","","",
"Oman","OMN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","3.57787","5.28225","","10.13505","12.05752","","","","","","","","","","","49.30334","","","","","","64.51953125","68.7728805541992","72.0857315063477","73.702262878418","73.7009124755859","","","","","","86.0757522583008","","88.0287017822266","83.6309585571289","83.0426330566406","","",
"Other small states","OSS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","23.0021495819092","23.2828063964844","23.5433769226074","23.704833984375","24.1104393005371","24.3201351165771","24.4183139801025","24.4989013671875","24.8271865844727","25.4408779144287","25.9842205047607","27.3623867034912","28.3997669219971","29.4093322753906","29.7291164398193","30.5721015930176","32.127986907959","33.3456420898438","33.7170906066895","34.2206687927246","35.4026412963867","36.4113464355469","38.0820846557617","38.955940246582","40.5595703125","41.6601943969727","41.8650360107422","42.7519302368164","43.6449661254883","44.5545997619629","","","45.9297523498535","","","",
"Pakistan","PAK","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4027099609375","32.7397193908691","33.0649185180664","33.170841217041","","34.5292587280273","36.1460494995117","37.8538284301758","","",
"Panama","PAN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7656517028809","57.9948387145996","60.0457801818848","61.8145217895508","","61.1823806762695","61.2821197509766","","","62.5527801513672","62.6028518676758","65.1925430297852","64.5200576782227","76.3864135742188","","","",
"Peru","PER","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","26.59073","","","","","","","","","","","45.7683","","","","","","","","","","","","","","53.29254","54.97467","55.62355","61.77937","62.7192916870117","65.1291809082031","68.0010833740234","68.5529174804688","","68.149787902832","69.3376007080078","71.3154983520508","74.4593963623047","75.6788787841797","78.0156936645508","77.2473602294922","77.1382369995117","72.5810699462891","76.282341003418","","",
"Philippines","PHL","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","46.18854","","","","","","","","","","","","","55.40212","56.92154","57.79088","","58.02176","","48.56543","49.8110389709473","","50.848201751709","54.6068992614746","57.3809394836426","59.3437385559082","58.9645118713379","59.1710090637207","60.0325889587402","60.6857414245605","61.3959503173828","","","","65.1379013061523","","",
"Palau","PLW","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.2517471313477","94.4759216308594","",
"Papua New Guinea","PNG","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8719100952148","90.2985382080078","91.110107421875","91.8759765625","92.1384124755859","90.3312530517578","92.5329971313477","92.5243606567383","92.3302612304688","91.8497161865234","91.2050399780273","90.8352890014648","90.3664474487305","90.4850082397461","92.1321182250977","","",
"Puerto Rico","PRI","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5408782958984","73.3035736083984","74.6782608032227","","",
"Korea, Dem. Rep.","PRK","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","22.42301","22.99258","","29.63636","31.55737","32.25866","","","","","","","","","","","","","","","68.91652","76.32451","74.84387","","","","80.7835693359375","81.8861923217773","79.5610961914063","79.2906188964844","80.4244766235352","","81.6362075805664","81.8697891235352","","","","","","","95.1556930541992","","",
"Paraguay","PRY","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.94017","","37.54736","","42.2344","45.1944618225098","","51.6140899658203","53.0652198791504","54.5109596252441","56.6498107910156","57.3821182250977","57.7410697937012","58.3254699707031","59.4611015319824","59.954288482666","61.0207214355469","62.5588417053223","65.3683090209961","","","",
"Pacific island small states","PSS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2037963867188","57.9817047119141","55.2463455200195","57.2602386474609","59.6883506774902","60.3580055236816","62.5206718444824","62.6761322021484","64.6465835571289","62.7941780090332","64.0306854248047","65.2921676635742","67.1905288696289","67.449348449707","66.4252243041992","65.438835144043","","",
"French Polynesia","PYF","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","24.22821","25.2965","26.88889","28.38498","","37.62989","37.69793","44.29475","49.37007","54.28683","57.33452","","63.50721","63.74126","66.68773","69.37488","61.74845","62.9687","","66.00557","67.81528","68.84165","77.03653","81.61816","","","","78.66362","72.8365631103516","","","74.9333801269531","","98.0460891723633","97.3212966918945","96.1265411376953","81.8689498901367","","85.191291809082","89.0033264160156","94.9450836181641","","","","",
"Romania","ROU","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.65443","72.76163","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3135757446289","39.6138305664063","39.8319931030273","41.1755676269531","42.7639007568359","43.9510955810547","45.7411804199219","47.1879768371582","49.2244071960449","51.3921890258789","","","","","","","",
"Saudi Arabia","SAU","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","17.36527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8296890258789","99.6237564086914","",
"Sudan","SDN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2299098968506","17.6475105285645","20.8405895233154","","","","","","","","","",
"Singapore","SGP","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5622692108154","18.8523006439209","21.9034900665283","28.2529392242432","","","","34.2793006896973","30.987699508667","","","","","","","","",
"Sierra Leone","SLE","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9034996032715","","","",
"El Salvador","SLV","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2055816650391","45.3320808410645","48.5996589660645","","","52.3921012878418","51.673999786377","52.1276016235352","53.1978416442871","54.8398017883301","57.2897300720215","59.6745185852051","61.598819732666","62.4998588562012","","",
"San Marino","SMR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","0.09863","0.13184","0.23391","0.22086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5878067016602","90.2407379150391","90.1658401489258","90.3385162353516","90.4385223388672","93.0290374755859","","",
"Sub-Saharan Africa (developing only)","SSA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8305835723877","20.1240921020508","20.7924633026123","21.5796794891357","22.5297546386719","23.4420490264893","24.6445999145508","25.4953002929688","26.3168926239014","27.1410465240479","28.8697109222412","30.2621688842773","31.8624706268311","32.5592002868652","33.2408599853516","33.7115936279297","","",
"South Sudan","SSD","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.840970993042","20.1334190368652","20.8009662628174","21.5866165161133","22.5351734161377","23.4467620849609","24.6477928161621","25.4980049133301","26.318489074707","27.142261505127","28.8690338134766","30.2601528167725","31.8588447570801","32.5549049377441","33.2361030578613","33.7053756713867","","",
"Small states","SST","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","33.0989151000977","35.1962203979492","36.1570167541504","37.2253532409668","37.8548698425293","38.4298400878906","39.2572441101074","38.5353507995605","38.606128692627","38.733341217041","38.6913185119629","38.8778953552246","38.7602005004883","38.8127555847168","39.1660804748535","39.0890693664551","39.5106163024902","40.7153854370117","41.4320068359375","41.7089920043945","42.2831268310547","43.1494140625","44.5732078552246","45.6777763366699","44.9426422119141","45.4999847412109","45.7242889404297","46.5869445800781","47.9056129455566","48.3583602905273","50.0809211730957","50.7976913452148","51.082691192627","51.6689453125","52.3706932067871","52.997386932373","53.2018089294434","53.4975242614746","53.203742980957","","","",
"Sao Tome and Principe","STP","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.92454","","","","","","","","","","","","","","","26.0788993835449","25.5299892425537","31.0615406036377","","31.7797298431396","31.0088901519775","32.3573684692383","35.1439208984375","49.3338088989258","","","","",
"Suriname","SUR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.47367","48.49583","","","","","","","","","","","","","","","","","","","","","50.5597686767578","","57.2009391784668","","52.526008605957","","",
"Slovak Republic","SVK","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.03848","90.046012878418","91.3541717529297","91.9914093017578","92.6376190185547","92.9505310058594","92.1183929443359","91.6987609863281","91.0271072387695","92.2604370117188","91.9314804077148","92.2440719604492","92.8916702270508","93.2309265136719","93.2984085083008","94.4442367553711","","",
"Sweden","SWE","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.83303","84.89363","85.26744","86.44785","90.55864","93.79137","95.6296","97.53369","98.04705","","96.1327209472656","95.5555267333984","94.9465026855469","97.4229583740234","98.358642578125","98.7261123657227","99.8365936279297","99.6149215698242","98.675422668457","97.3231582641602","95.1765594482422","93.0717086791992","91.4947280883789","92.7589263916016","94.6354370117188","","",
"Swaziland","SWZ","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","10.90473","11.21998","12.607","","16.6771","18.5436","19.66286","21.24521","","","","","","","","","","","","","","","","","","","","","35.03161","32.4616889953613","29.8107604980469","29.9375991821289","30.16037940979","28.6702308654785","32.6424407958984","31.5391807556152","27.7009792327881","28.9307994842529","","31.8654403686523","32.8174018859863","34.9243087768555","35.4289894104004","","","",
"Sint Maarten (Dutch part)","SXM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","45.02021","","","","","","","","","","","","","","83.6858","86.64735","86.6907","88.89334","","95.36817","70.7323989868164","69.0004577636719","74.1168899536133","72.9281311035156","77.2248077392578","77.3895263671875","84.7854385375977","","81.518180847168","78.1101913452148","77.2457962036133","74.7944869995117","74.5774612426758","76.7705688476563","63.5618705749512","","",
"Syrian Arab Republic","SYR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","26.1094","","35.35388","35.56304","36.03809","38.45264","40.60159","41.42612","42.95067","42.38627","40.03999","","","","","","","","","","","","","","38.23919","37.6423","37.57663","38.6132","38.5899200439453","39.430850982666","41.0995292663574","41.2086791992188","57.6747703552246","61.2040901184082","64.3068695068359","64.0715637207031","65.833137512207","66.5856704711914","66.683479309082","67.0629119873047","68.2713012695313","69.1026611328125","44.0658988952637","","",
